0, map_preloadres()
59,  pos=12位置玩家开始断线保护
35553, i=:4    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 4 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =邓艾 ,tab_infor[i].kill_num =3 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =47284789 ,tab_infor[i].disconnectiontime= 0
35553, i=:5    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 5 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =赵云 ,tab_infor[i].kill_num =0 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =114627666 ,tab_infor[i].disconnectiontime= 0
35553, i=:6    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 6 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =曹丕 ,tab_infor[i].kill_num =5 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =30362660 ,tab_infor[i].disconnectiontime= 0
35553, i=:7    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 7 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =曹操 ,tab_infor[i].kill_num =6 , tab_infor[i].death_num =4 ,tab_infor[i].use_id =34448098 ,tab_infor[i].disconnectiontime= 0
35553, i=:8    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 8 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =周瑜 ,tab_infor[i].kill_num =0 , tab_infor[i].death_num =3 ,tab_infor[i].use_id =57287033 ,tab_infor[i].disconnectiontime= 0
35553, i=:9    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 9 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =华佗 ,tab_infor[i].kill_num =3 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =124356257 ,tab_infor[i].disconnectiontime= 0
35553, i=:10    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 10 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =黄盖 ,tab_infor[i].kill_num =1 , tab_infor[i].death_num =1 ,tab_infor[i].use_id =111370991 ,tab_infor[i].disconnectiontime= 0
35553, i=:11    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 11 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =邓芝 ,tab_infor[i].kill_num =3 , tab_infor[i].death_num =6 ,tab_infor[i].use_id =96087497 ,tab_infor[i].disconnectiontime= 0
35553, i=:12    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 12 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =无 ,tab_infor[i].kill_num =0 , tab_infor[i].death_num =0 ,tab_infor[i].use_id =62169186 ,tab_infor[i].disconnectiontime= 0
35553, i=:13    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 13 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =马谡 ,tab_infor[i].kill_num =2 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =116096157 ,tab_infor[i].disconnectiontime= 0
35553, i=:14    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 14 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =贾诩 ,tab_infor[i].kill_num =5 , tab_infor[i].death_num =4 ,tab_infor[i].use_id =96246134 ,tab_infor[i].disconnectiontime= 0
35553, i=:15    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 15 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =祝融夫人 ,tab_infor[i].kill_num =4 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =92696166 ,tab_infor[i].disconnectiontime= 0
35553, i=:16    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 16 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =李典 ,tab_infor[i].kill_num =1 , tab_infor[i].death_num =1 ,tab_infor[i].use_id =121521743 ,tab_infor[i].disconnectiontime= 0
35553, i=:17    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 17 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =司马懿 ,tab_infor[i].kill_num =3 , tab_infor[i].death_num =4 ,tab_infor[i].use_id =109175625 ,tab_infor[i].disconnectiontime= 0
35553, i=:18    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 18 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =法正 ,tab_infor[i].kill_num =2 , tab_infor[i].death_num =5 ,tab_infor[i].use_id =109156839 ,tab_infor[i].disconnectiontime= 0
35553, i=:19    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 19 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =甄姬 ,tab_infor[i].kill_num =3 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =96261584 ,tab_infor[i].disconnectiontime= 0
35553, i=:20    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 20 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =马岱 ,tab_infor[i].kill_num =2 , tab_infor[i].death_num =2 ,tab_infor[i].use_id =45780313 ,tab_infor[i].disconnectiontime= 0
35553, free_local = 0 _____________________
35553,  XJ_LG_Event num=1
63673,  pos=10位置玩家正常退出
63673, i=:1    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 1 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =徐盛 ,tab_infor[i].kill_num =4 , tab_infor[i].death_num =5 ,tab_infor[i].use_id =33091360 ,tab_infor[i].disconnectiontime= 0
63673, i=:2    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 2 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =蒋钦 ,tab_infor[i].kill_num =5 , tab_infor[i].death_num =10 ,tab_infor[i].use_id =97513424 ,tab_infor[i].disconnectiontime= 0
63673, i=:3    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 3 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =马超 ,tab_infor[i].kill_num =8 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =99787459 ,tab_infor[i].disconnectiontime= 0
63673, i=:4    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 4 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =邓艾 ,tab_infor[i].kill_num =4 , tab_infor[i].death_num =5 ,tab_infor[i].use_id =47284789 ,tab_infor[i].disconnectiontime= 0
63673, i=:5    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 5 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =赵云 ,tab_infor[i].kill_num =1 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =114627666 ,tab_infor[i].disconnectiontime= 0
63673, i=:6    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 6 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =曹丕 ,tab_infor[i].kill_num =6 , tab_infor[i].death_num =6 ,tab_infor[i].use_id =30362660 ,tab_infor[i].disconnectiontime= 0
63673, i=:7    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 7 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =曹操 ,tab_infor[i].kill_num =10 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =34448098 ,tab_infor[i].disconnectiontime= 0
63673, i=:8    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 8 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =周瑜 ,tab_infor[i].kill_num =5 , tab_infor[i].death_num =6 ,tab_infor[i].use_id =57287033 ,tab_infor[i].disconnectiontime= 0
63673, i=:9    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 9 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =华佗 ,tab_infor[i].kill_num =4 , tab_infor[i].death_num =3 ,tab_infor[i].use_id =124356257 ,tab_infor[i].disconnectiontime= 0
63673, i=:10    ,tab_infor[i].isfree:2 ,tab_infor[i].control= 10 ,tab_infor[i].side =1 ,tab_infor[i].hero_id =黄盖 ,tab_infor[i].kill_num =6 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =111370991 ,tab_infor[i].disconnectiontime= 0
63673, i=:11    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 11 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =邓芝 ,tab_infor[i].kill_num =7 , tab_infor[i].death_num =9 ,tab_infor[i].use_id =96087497 ,tab_infor[i].disconnectiontime= 0
63673, i=:12    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 12 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =曹休 ,tab_infor[i].kill_num =0 , tab_infor[i].death_num =1 ,tab_infor[i].use_id =62169186 ,tab_infor[i].disconnectiontime= 0
63673, i=:13    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 13 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =马谡 ,tab_infor[i].kill_num =2 , tab_infor[i].death_num =4 ,tab_infor[i].use_id =116096157 ,tab_infor[i].disconnectiontime= 0
63673, i=:14    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 14 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =贾诩 ,tab_infor[i].kill_num =10 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =96246134 ,tab_infor[i].disconnectiontime= 0
63673, i=:15    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 15 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =祝融夫人 ,tab_infor[i].kill_num =14 , tab_infor[i].death_num =3 ,tab_infor[i].use_id =92696166 ,tab_infor[i].disconnectiontime= 0
63673, i=:16    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 16 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =李典 ,tab_infor[i].kill_num =2 , tab_infor[i].death_num =4 ,tab_infor[i].use_id =121521743 ,tab_infor[i].disconnectiontime= 0
63673, i=:17    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 17 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =司马懿 ,tab_infor[i].kill_num =6 , tab_infor[i].death_num =7 ,tab_infor[i].use_id =109175625 ,tab_infor[i].disconnectiontime= 0
63673, i=:18    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 18 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =法正 ,tab_infor[i].kill_num =11 , tab_infor[i].death_num =9 ,tab_infor[i].use_id =109156839 ,tab_infor[i].disconnectiontime= 0
63673, i=:19    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 19 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =甄姬 ,tab_infor[i].kill_num =4 , tab_infor[i].death_num =3 ,tab_infor[i].use_id =96261584 ,tab_infor[i].disconnectiontime= 0
63673, i=:20    ,tab_infor[i].isfree:0 ,tab_infor[i].control= 20 ,tab_infor[i].side =2 ,tab_infor[i].hero_id =马岱 ,tab_infor[i].kill_num =7 , tab_infor[i].death_num =6 ,tab_infor[i].use_id =45780313 ,tab_infor[i].disconnectiontime= 0
63673, free_local = 0 _____________________
